mongering	-0.8	1.16619	[-3, -2, 0, 0, -1, 1, -2, 0, -1, 0]
monopolizar	-0.8	1.6	[-1, -3, -2, -2, 0, -1, -1, -2, 2, 2]
monopolizado	-0.9	0.53852	[0, -2, -1, 0, -1, -1, -1, -1, -1, -1]
monopoliza	-1.1	0.83066	[0, -3, -1, 0, -1, -1, -2, -1, -1, -1]
monopolizando	-0.5	1.56525	[2, -1, -2, -1, -3, -1, -1, 2, 1, -1]
mooch	-1.7	0.9	[-1, -1, -1, -3, -1, -3, -3, -2, -1, -1]
mooched	-1.4	0.4899	[-2, -1, -2, -1, -1, -2, -1, -1, -2, -1]
moocher	-1.5	0.67082	[-2, -1, -2, -1, -1, -2, -1, -1, -3, -1]
moochers	-1.9	0.7	[-3, -2, -2, -3, -1, -1, -1, -2, -2, -2]
mooches	-1.4	0.66332	[-2, -1, -2, -1, 0, -2, -1, -1, -2, -2]
mooching	-1.7	0.64031	[-3, -2, -1, -1, -2, -2, -1, -2, -1, -2]
mais mau	-1.1	1.13578	[-2, -1, -1, -1, -2, -1, -2, 2, -1, -2]
mais mau	-2.1	0.9434	[-1, -2, -2, -2, -1, -2, -4, -3, -1, -3]
com humor	-1.3	0.45826	[-1, -1, -1, -1, -1, -2, -2, -1, -2, -1]
mau humor	-1.4	0.66332	[-2, -1, -2, -2, -1, 0, -2, -1, -1, -2]
mau humor	-1.4	0.4899	[-2, -1, -1, -2, -1, -1, -1, -2, -2, -1]
temperamental	-1.5	0.67082	[-1, -1, -1, -2, -2, -3, -1, -1, -1, -2]
mope	-1.9	0.53852	[-2, -2, -1, -2, -2, -2, -2, -3, -1, -2]
moping	-1.0	1.48324	[-2, -2, -1, -1, 1, 2, -3, -2, 0, -2]
idiota	-2.2	0.6	[-2, -1, -2, -3, -3, -2, -2, -3, -2, -2]
imbecil	-2.7	0.64031	[-3, -3, -3, -3, -2, -4, -2, -3, -2, -2]
moronicamente	-1.4	1.8	[-4, -2, -1, 2, -2, -2, -3, -3, 0, 1]
moronidade	-1.1	1.22066	[-2, -1, -2, -1, 0, -2, 2, -2, -2, -1]
idiotas	-1.3	1.1	[-1, -1, -1, 0, -3, -2, 0, 0, -2, -3]
filho da puta	-3.6	0.66332	[-3, -4, -4, -4, -4, -2, -4, -3, -4, -4]
filho duma puta	-2.8	1.249	[-3, -1, -4, 0, -3, -3, -4, -4, -3, -3]
motivar	1.6	0.4899	[1, 1, 1, 1, 2, 2, 2, 2, 2, 2]
motivado	2.0	0.63246	[3, 3, 1, 2, 1, 2, 2, 2, 2, 2]
motivando	2.2	0.6	[2, 2, 3, 3, 3, 2, 2, 2, 1, 2]
motivacao	1.4	0.66332	[1, 1, 2, 0, 2, 1, 2, 1, 2, 2]
chorar	-1.8	0.6	[-2, -2, -2, -2, -2, -1, -2, -3, -1, -1]
lamentou	-1.3	1.55242	[-1, -2, -3, -3, -2, -1, 1, -2, 2, -2]
mourner	-1.6	1.35647	[-3, 0, -2, -1, -1, 0, -2, 0, -3, -4]
choros	-1.8	0.74833	[-1, -2, -3, -1, -2, -1, -2, -1, -2, -3]
triste	-1.6	1.62481	[-2, -3, -3, 2, -2, -3, -2, 1, -2, -2]
mournfuller	-1.9	0.9434	[-2, -3, -3, -3, 0, -2, -1, -2, -2, -1]
tristemente	-1.7	1.55242	[-4, -3, -2, -3, 1, -2, -2, -2, 1, -1]
arrasado	-1.8	1.4	[-4, -3, 1, -3, -1, -2, 0, -2, -2, -2]
luto	-1.9	1.04403	[-1, -1, -1, -1, -2, -3, -4, -3, -2, -1]
de luto	-2.3	1.18743	[-3, -3, -3, -3, -2, -3, -2, 1, -2, -3]
chora	-2.4	0.66332	[-2, -2, -3, -2, -3, -3, -3, -1, -2, -3]
muah	2.3	1.26886	[0, 3, 1, 2, 3, 1, 4, 4, 3, 2]
mumpish	-1.4	0.66332	[-1, -1, -2, -2, 0, -1, -2, -2, -1, -2]
assassinato	-3.7	0.64031	[-4, -4, -4, -4, -2, -4, -4, -4, -3, -4]
assassinado	-3.4	0.66332	[-4, -3, -2, -3, -4, -4, -3, -3, -4, -4]
murderee	-3.2	0.6	[-3, -3, -2, -3, -4, -4, -3, -3, -4, -3]
murderees	-3.1	0.7	[-2, -4, -3, -4, -3, -2, -3, -3, -4, -3]
assassino	-3.6	0.4899	[-4, -3, -3, -3, -4, -4, -4, -3, -4, -4]
assassinos	-3.3	0.78102	[-3, -4, -4, -4, -4, -2, -4, -3, -3, -2]
assassina	-2.2	1.72047	[-2, -2, -3, -4, -3, -3, -4, 1, 1, -3]
assasinos	-2.6	0.8	[-2, -4, -3, -4, -2, -2, -2, -2, -3, -2]
assassinando	-3.3	0.78102	[-4, -2, -4, -3, -4, -3, -2, -4, -4, -3]
assassino	-3.2	0.74833	[-3, -3, -4, -3, -4, -4, -4, -2, -2, -3]
assassamente	-3.1	0.9434	[-3, -4, -4, -4, -3, -4, -1, -2, -3, -3]
assassinato	-2.9	0.7	[-3, -3, -4, -2, -2, -2, -4, -3, -3, -3]
assassinatos	-3.0	1.84391	[-4, -4, -4, 2, -4, -2, -4, -4, -2, -4]
n00b	-1.6	0.8	[-1, -3, -1, -2, -2, -2, -2, -2, -1, 0]
nag	-1.5	0.80623	[-1, -1, -3, -1, -3, -2, -1, -1, -1, -1]
nagana	-1.7	0.9	[-2, -2, 0, 0, -2, -3, -2, -2, -2, -2]
chateado	-1.7	0.45826	[-2, -1, -2, -1, -2, -2, -1, -2, -2, -2]
nagger	-1.8	0.4	[-2, -1, -2, -2, -2, -2, -1, -2, -2, -2]
naggers	-1.5	0.67082	[-1, -1, -2, -2, -2, -1, -1, -3, -1, -1]
mais nautico	-1.4	1.11355	[-2, -3, -2, -2, 1, -1, -2, -1, 0, -2]
mais dificil	-2.4	0.91652	[-3, -2, -2, -1, -4, -2, -3, -3, -3, -1]
ranzinza	-1.7	0.64031	[-1, -1, -1, -1, -2, -2, -2, -2, -3, -2]
acidentalmente	-0.9	1.37477	[-2, 2, -1, -1, -1, -3, 1, -1, -1, -2]
naggy	-1.7	0.64031	[-2, -2, -1, -1, -3, -2, -1, -2, -1, -2]
nags	-1.1	0.53852	[-1, -1, -2, -1, -1, -2, -1, -1, 0, -1]
nah	-0.4	1.28062	[0, 0, 1, -1, -3, -1, 0, 2, -1, -1]
ingenuo	-1.1	1.22066	[-2, -2, -1, 2, -1, -1, -1, -3, -1, -1]
nastic	0.2	0.6	[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]
mais desagradavel	-2.3	0.45826	[-2, -2, -2, -3, -3, -2, -3, -2, -2, -2]
probleminhas	-2.1	0.3	[-2, -2, -2, -2, -3, -2, -2, -2, -2, -2]
mais desagradavel	-2.4	1.85472	[-4, -4, -4, -2, -3, -2, 1, 1, -3, -4]
maliciosamente	-1.9	0.7	[-2, -3, -1, -2, -2, -3, -1, -1, -2, -2]
desagradavelmente	-1.1	1.44568	[-2, -2, -3, -2, 1, -1, -1, -1, 2, -2]
nastinesses	-2.6	0.66332	[-2, -3, -3, -2, -3, -3, -3, -1, -3, -3]
chagas	0.4	0.66332	[0, 0, 0, 0, 0, 1, 1, 0, 2, 0]
pastilhas	0.1	0.3	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
desagradavel	-2.6	1.0198	[-3, -1, -2, -4, -3, -3, -1, -2, -4, -3]
natural	1.5	1.0247	[2, 0, 0, 1, 1, 3, 2, 2, 3, 1]
puro	2.0	0.89443	[2, 1, 1, 2, 3, 1, 2, 2, 2, 4]
neaten	1.2	0.4	[1, 1, 1, 1, 1, 2, 2, 1, 1, 1]
arrumado	2.0	1.09545	[0, 2, 1, 3, 1, 2, 4, 3, 2, 2]
neatening	1.3	0.45826	[1, 1, 1, 1, 2, 2, 2, 1, 1, 1]
neatens	1.1	0.83066	[0, 1, 0, 1, 1, 1, 1, 3, 2, 1]
mais limpo	1.0	0.44721	[1, 1, 1, 1, 1, 1, 2, 0, 1, 1]
mais puro	1.7	0.64031	[1, 2, 2, 1, 2, 2, 1, 2, 1, 3]
neath	0.2	0.9798	[0, 0, -2, 0, 0, 2, 0, 1, 1, 0]
neatherd	-0.4	0.8	[0, 0, 0, -2, 0, -1, 1, -1, -1, 0]
ordenadamente	1.4	0.66332	[2, 1, 1, 2, 2, 2, 0, 1, 1, 2]
limpeza	1.3	0.64031	[2, 1, 1, 0, 1, 1, 2, 2, 2, 1]
neats	1.1	0.53852	[2, 1, 2, 1, 0, 1, 1, 1, 1, 1]
carente	-1.4	0.4899	[-1, -2, -2, -2, -1, -1, -1, -1, -2, -1]
negativo	-2.7	0.9	[-1, -3, -3, -2, -4, -2, -2, -4, -3, -3]
negatividade	-2.3	0.45826	[-2, -2, -2, -2, -3, -2, -3, -3, -2, -2]
negligencia	-2.0	0.63246	[-2, -2, -1, -1, -3, -2, -3, -2, -2, -2]
negligenciado	-2.4	1.0198	[-1, -2, -4, -3, -2, -2, -1, -4, -3, -2]
negligente	-1.7	0.64031	[-2, -2, -1, -1, -1, -3, -2, -2, -1, -2]
negligentes	-1.5	0.67082	[-2, -1, -1, -1, -2, -1, -1, -2, -3, -1]
negligente	-2.0	0.63246	[-3, -3, -1, -2, -2, -2, -1, -2, -2, -2]
negligentemente	-2.1	0.9434	[-1, -3, -3, -1, -1, -2, -2, -2, -4, -2]
negligencia	-2.0	0.63246	[-2, -2, -2, -2, -1, -3, -2, -2, -1, -3]
negligenciando	-1.7	0.78102	[-2, -1, -3, -2, -1, -3, -1, -1, -2, -1]
negligencia	-2.2	0.4	[-2, -2, -2, -2, -2, -3, -2, -3, -2, -2]
nerd	-1.2	0.6	[-1, -2, -1, -2, -1, 0, -1, -1, -2, -1]
mais nerdier	-0.2	0.87178	[0, 0, -1, -1, 0, -1, 2, 0, 0, -1]
mais nitido	0.6	1.28062	[2, 3, 0, -1, 1, 0, 0, -1, 2, 0]
nerdish	-0.1	1.04403	[-1, -1, 2, 0, -1, -1, 1, 0, 1, -1]
nerdisse	-0.2	1.249	[-1, -1, -1, 3, 0, 0, 0, 0, -2, 0]
nervos	-0.4	0.8	[0, -1, 0, 1, -2, -1, 0, -1, 0, 0]
nervoso	-1.1	0.53852	[-1, -1, -1, -2, -2, -1, -1, 0, -1, -1]
nervosamente	-0.6	1.56205	[-1, -1, -1, -1, -1, -2, 4, -1, -1, -1]
nervosismo	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
neurotico	-1.4	1.11355	[-3, -2, -2, -1, 1, -2, -2, -1, 0, -2]
neuroticamente	-1.8	1.16619	[0, -2, -1, -3, -3, -1, 0, -2, -3, -3]
neuroticismo	-0.9	1.22066	[-2, -1, -1, -1, -2, 0, -3, 1, 1, -1]
neuroticos	-0.7	1.61555	[-2, 0, -1, -2, -1, -3, 0, 2, 2, -2]
bom	1.8	0.74833	[3, 1, 1, 2, 2, 1, 3, 1, 2, 2]
agradavel	1.9	0.83066	[2, 1, 2, 2, 4, 2, 1, 1, 2, 2]
gentilidade	1.6	0.66332	[1, 1, 3, 2, 1, 1, 2, 2, 2, 1]
beleza	2.1	1.22066	[4, 0, 3, 1, 2, 1, 4, 2, 2, 2]
agradavel	1.9	0.53852	[2, 2, 1, 2, 3, 2, 2, 2, 1, 2]
mais legal	2.2	0.87178	[1, 4, 1, 2, 2, 2, 3, 3, 2, 2]
lindas	1.5	1.20416	[1, 4, 1, 1, 2, 1, 0, 3, 2, 0]
escrupulo	1.2	1.07703	[1, 0, 4, 1, 1, 0, 2, 1, 1, 1]
nitido	1.7	0.64031	[2, 2, 1, 1, 1, 2, 3, 2, 2, 1]
niggas	-1.4	2.2	[-4, -3, 2, 1, -4, -2, 0, -1, 1, -4]
negro	-3.3	1.18743	[-4, -4, -4, -4, -4, -4, -1, -3, -1, -4]
nao	-1.2	0.74833	[-1, -1, -1, -1, -1, -1, 0, -1, -2, -3]
nobre	2.0	0.89443	[2, 1, 2, 2, 3, 0, 2, 3, 2, 3]
barulhento	-0.7	0.64031	[-2, 0, -1, -1, 0, -1, -1, 0, 0, -1]
absurdo	-1.7	0.64031	[-3, -1, -1, -1, -2, -1, -2, -2, -2, -2]
novato	-0.2	1.16619	[-2, 0, -1, 0, -1, 2, 1, 1, -1, -1]
curioso	-0.8	1.16619	[-2, -2, -2, 1, -1, -1, 0, 1, 0, -2]
notorio	-1.9	1.3	[-2, -4, -3, -2, -2, -2, -1, -1, -3, 1]
romance	1.3	0.64031	[2, 0, 1, 1, 1, 1, 2, 2, 2, 1]
entorpecido	-1.4	0.66332	[-1, -1, -1, -1, -2, -1, -1, -3, -2, -1]
numbat	0.2	0.4	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
entorpecido	-0.9	0.53852	[-1, -1, -1, -1, 0, 0, -2, -1, -1, -1]
numero	0.3	0.64031	[0, 0, 1, 0, 0, 2, 0, 0, 0, 0]
numeravel	0.6	0.91652	[0, 2, 0, 0, 0, 2, 2, 0, 0, 0]
numbest	-1.0	0.89443	[-2, -1, 0, 0, -3, -1, -1, -1, 0, -1]
numbfish	-0.4	0.66332	[-1, 0, 0, 0, -2, 0, 0, -1, 0, 0]
numbfishes	-0.7	0.9	[0, -1, 0, -1, -1, 0, -1, 0, 0, -3]
entorpecimento	-1.1	0.83066	[-1, 0, -1, -1, -2, -1, -3, -1, 0, -1]
numbingly	-1.3	0.45826	[-1, -1, -2, -1, -1, -1, -2, -1, -2, -1]
numicas	0.4	0.66332	[0, 0, 0, 0, 1, 2, 0, 0, 1, 0]
numbicamente	-1.4	1.0198	[-3, -2, 0, -1, -1, -3, -1, -2, -1, 0]
entorpecimento	-1.1	0.7	[-1, -1, -2, -1, -1, -2, -1, 0, -2, 0]
entumes	-0.7	1.00499	[-1, 0, -1, 0, 1, 0, -3, -1, -1, -1]
numbskull	-2.3	1.41774	[-2, -4, -3, 0, -2, -2, -4, -4, 0, -2]
numbskulls	-2.2	1.07703	[-2, -2, -4, -2, -2, -1, -3, -3, 0, -3]
nurtural	1.5	0.80623	[2, 1, 2, 2, 1, 3, 0, 1, 2, 1]
nurturance	1.6	0.8	[1, 2, 1, 1, 3, 0, 2, 2, 2, 2]
nurturances	1.3	1.55242	[0, -2, 3, 1, 1, 2, 3, 0, 2, 3]
nutricional	1.7	0.78102	[2, 1, 3, 2, 2, 2, 2, 1, 0, 2]
nutrir	1.4	0.8	[3, 1, 2, 2, 1, 2, 1, 0, 1, 1]
nutrido	1.9	0.9434	[2, 1, 3, 3, 3, 1, 2, 2, 0, 2]
nutridor	1.9	0.83066	[2, 1, 3, 3, 3, 1, 2, 2, 1, 1]
nutridores	0.8	1.66132	[2, -1, 2, 2, 1, -2, -2, 2, 2, 2]
nutre	1.9	0.83066	[2, 1, 3, 3, 3, 1, 2, 2, 1, 1]
nutrindo	2.0	0.63246	[3, 3, 2, 2, 1, 2, 2, 1, 2, 2]
nozes	-1.3	1.26886	[-2, -1, -2, -3, 1, -1, 1, -2, -2, -2]
o.o	-0.8	1.07703	[-1, -1, 0, -2, -1, -1, -2, 1, -2, 1]
o / \ o	2.1	1.04403	[1, 2, 3, 1, 3, 4, 1, 2, 3, 1]
o_0	-0.1	0.53852	[-1, -1, 0, 0, 0, 0, 0, 0, 1, 0]
obliterar	-2.9	0.83066	[-3, -4, -3, -3, -3, -3, -2, -1, -4, -3]
obliterado	-2.1	1.3	[-3, 0, -1, -4, -3, -2, 0, -2, -3, -3]
obnoxio	-2.0	0.44721	[-1, -2, -3, -2, -2, -2, -2, -2, -2, -2]
grosseiramente	-2.3	0.64031	[-3, -2, -1, -2, -2, -3, -2, -3, -3, -2]
desobediencia	-2.1	0.7	[-3, -1, -1, -2, -2, -3, -2, -2, -3, -2]
obsceno	-2.8	0.87178	[-3, -3, -2, -1, -3, -4, -3, -4, -2, -3]
obcecado	-1.0	0.89443	[-2, 0, -2, -1, 1, -1, -2, -1, -1, -1]
obcecado	-0.7	0.78102	[0, 0, -1, 0, -1, 0, -1, -2, -2, 0]
obsessoes	-1.0	0.7746	[-2, -2, -1, -2, 0, -1, -1, -1, 0, 0]
obsessivo	-1.4	0.66332	[-1, -1, -1, -2, -1, -1, -1, -3, -2, -1]
obsessao	-1.4	0.8	[0, -2, -2, -1, -1, -1, -3, -1, -1, -2]
obsessivo	-1.5	0.92195	[0, -2, -1, -1, -3, -1, -2, -1, -3, -1]
de forma obsessiva	-1.3	0.9	[-1, -2, -2, -2, -2, -1, 1, -1, -1, -2]
obsessoes	-0.9	1.44568	[-1, -4, -2, -1, 1, -1, 0, 1, 0, -2]
obsessivo	-0.9	1.04403	[-2, 0, -1, 0, 1, -1, -3, -1, -1, -1]
obsessivamente	-0.4	1.2	[-1, -1, -1, -1, -1, 1, 2, -2, 1, -1]
obsessao	-1.2	1.32665	[0, -3, -1, -1, -1, 1, -4, -1, -1, -1]
obsessivos	-0.7	0.9	[-1, -1, -1, -1, -1, 1, -2, 1, -1, -1]
obsoleto	-1.2	0.74833	[-1, -1, -1, -1, -2, -1, -1, -3, -1, 0]
obstaculo	-1.5	1.0247	[-1, -3, -1, -2, -2, -2, 1, -1, -2, -2]
obstaculos	-1.6	0.8	[-3, -1, -2, -1, -2, -2, 0, -2, -1, -2]
obstinado	-1.2	0.74833	[-2, -1, -1, -1, 0, 0, -2, -1, -2, -2]
impar	-1.3	0.45826	[-1, -1, -2, -1, -1, -1, -2, -1, -2, -1]
ofensa	-1.2	1.93907	[-2, -2, -3, 3, -2, -2, -3, 2, -1, -2]
ofensas	-1.4	1.49666	[-2, -2, -4, -1, -2, -2, -1, 0, 2, -2]
ofender	-1.2	1.4	[-2, -2, -2, -2, -1, -2, -2, 1, 2, -2]
ofendido	-1.0	1.41421	[-2, -2, -2, -2, -1, 0, -2, 2, 1, -2]
ofensor	-1.5	1.28452	[-3, -2, -2, -2, -2, -2, -2, 1, 1, -2]
infratores	-1.5	1.28452	[-2, -1, -2, -2, -2, -2, 2, -3, -2, -1]
ofender	-2.3	0.64031	[-2, -2, -3, -2, -2, -4, -2, -2, -2, -2]
ofende	-2.0	0.7746	[-3, -1, -1, -2, -2, -2, -3, -1, -2, -3]
ofensa	-1.0	1.61245	[-2, 1, -1, -2, -2, -2, -3, 2, 1, -2]
infeliz	0.7	1.79165	[3, 1, 0, 2, 1, 2, 1, 0, -4, 1]
ofensas	-1.5	1.5	[-1, -2, -2, -4, -1, -2, 1, -3, 1, -2]
ofensiva	-2.0	1.48324	[-3, -3, -3, -2, -1, -2, 2, -2, -3, -3]
ofensivamente	-2.8	0.87178	[-2, -4, -3, -3, -2, -4, -4, -2, -2, -2]
ofensividade	-2.3	0.45826	[-2, -2, -2, -2, -2, -3, -2, -3, -3, -2]
ofensivas	-0.8	1.249	[0, 0, -1, -2, 0, 2, -2, -1, -2, -2]
desligada	-0.5	0.92195	[0, 0, 0, 0, -3, 0, -1, 0, -1, 0]
esta bem	1.2	0.4	[1, 2, 1, 1, 1, 1, 2, 1, 1, 1]
ok	0.9	0.53852	[1, 1, 0, 0, 1, 1, 1, 2, 1, 1]
tudo bem	2.1	1.13578	[1, 1, 1, 4, 3, 2, 2, 1, 2, 4]
sinistro	-1.4	1.49666	[-3, -2, -1, -2, -2, -1, -1, 1, 1, -4]
uma vez na vida	1.8	1.4	[4, 2, 1, 0, 1, 1, 4, 3, 2, 0]
abertura	1.4	0.8	[2, 1, 1, 2, 2, 1, 1, 1, 3, 0]
oportuno	1.7	0.78102	[2, 2, 0, 1, 2, 3, 2, 2, 1, 2]
oportunamente	1.5	1.0247	[1, 1, 4, 1, 2, 1, 1, 2, 2, 0]
oportunidade	1.2	1.249	[0, 1, 2, 2, 2, 2, 2, 2, -2, 1]
oportunismo	0.4	1.11355	[-1, -1, 0, -1, 1, 2, 0, 1, 2, 1]
oportunismos	0.2	1.4	[2, -1, 0, -1, 1, -2, 2, 2, -1, 0]
oportunista	0.2	0.9798	[-1, -1, 0, -1, 0, 2, 0, 1, 1, 1]
oportunista	-0.1	2.11896	[-2, 1, -1, 0, -4, 2, -1, 4, 1, -1]
oportunisticamente	0.9	1.51327	[1, -3, 1, 3, 2, 2, 1, 0, 1, 1]
oportunistas	0.3	1.34536	[0, -1, -1, 2, 1, 3, -1, -1, 1, 0]
oportunidades	1.6	0.4899	[1, 1, 2, 2, 2, 1, 2, 2, 1, 2]
oportunidade	1.8	0.6	[2, 2, 2, 2, 3, 1, 2, 1, 1, 2]
oprimido	-2.1	0.53852	[-2, -2, -2, -1, -2, -2, -3, -2, -2, -3]
opressivo	-1.7	1.34536	[-3, -2, -1, -2, -2, -2, -3, 2, -2, -2]
otimo	1.5	0.67082	[1, 2, 1, 3, 1, 1, 1, 2, 2, 1]
otimizacao	1.9	0.7	[3, 3, 2, 1, 2, 1, 2, 2, 1, 2]
otimamente	1.3	0.9	[0, 3, 0, 1, 1, 2, 1, 1, 2, 2]
otimizacao	1.6	0.8	[3, 1, 1, 1, 2, 1, 1, 3, 2, 1]
otimizacoes	1.8	0.6	[3, 1, 1, 2, 1, 2, 2, 2, 2, 2]
otimizar	1.9	0.83066	[1, 2, 3, 2, 3, 3, 2, 1, 1, 1]
otimizado	1.7	1.26886	[2, 4, 1, 2, 1, 2, 3, 2, 1, -1]
otimiza	1.6	1.0198	[3, 1, 1, 1, 1, 3, 2, 0, 3, 1]
otimizando	1.7	1.00499	[1, 2, 3, 3, 1, 2, 1, 3, 0, 1]
otimismo	2.5	0.67082	[2, 2, 3, 3, 3, 4, 2, 2, 2, 2]
otimismos	2.0	0.63246	[2, 3, 1, 3, 1, 2, 2, 2, 2, 2]
otimista	2.4	0.4899	[3, 2, 3, 2, 3, 3, 2, 2, 2, 2]
otimista	1.3	1.48661	[2, 2, -3, 2, 2, 2, 1, 2, 1, 2]
otimista	2.1	0.53852	[3, 2, 2, 2, 3, 2, 1, 2, 2, 2]
otimistas	1.6	0.66332	[3, 2, 2, 1, 2, 1, 2, 1, 1, 1]
otimizacao	1.6	0.8	[2, 3, 1, 1, 1, 2, 0, 2, 2, 2]
otimizacoes	0.9	1.04403	[0, 2, 0, 2, 1, 0, 3, 1, 0, 0]
otimizar	2.2	0.87178	[2, 3, 3, 2, 1, 2, 4, 2, 2, 1]
otimizado	2.0	0.44721	[1, 3, 2, 2, 2, 2, 2, 2, 2, 2]
otimizador	1.5	0.67082	[1, 3, 1, 1, 2, 2, 1, 2, 1, 1]
otimizadores	2.1	0.7	[3, 3, 1, 3, 2, 2, 1, 2, 2, 2]
otimiza	1.8	0.6	[1, 3, 2, 1, 2, 2, 1, 2, 2, 2]
otimizando	2.0	0.7746	[1, 1, 2, 2, 1, 3, 3, 3, 2, 2]
sem opcao	-1.7	0.64031	[-2, -1, -2, -3, -1, -2, -2, -2, -1, -1]
original	1.3	0.9	[0, 2, 0, 2, 2, 0, 2, 1, 2, 2]
clamor	-2.3	0.64031	[-3, -2, -2, -3, -2, -1, -3, -2, -2, -3]
extrovertido	1.2	1.16619	[1, 1, 1, 2, -1, 1, 3, 3, 0, 1]
superado	0.5	1.36015	[-2, 2, 0, 0, 3, 1, 1, 0, 1, -1]
ultraje	-2.3	1.00499	[-2, -2, -4, -3, -1, -3, -3, -1, -1, -3]
indignado	-2.5	0.92195	[-3, -2, -2, -1, -3, -3, -1, -4, -3, -3]
ultrajante, ultrajoso	-2.0	1.34164	[-3, 0, -2, -1, -3, 0, -3, -3, -4, -1]
escandalosamente	-1.2	1.32665	[-1, -1, -3, -3, -2, -1, 2, -1, -1, -1]
ultrajante	-1.2	1.249	[-2, 0, 1, -2, -1, -1, -3, 0, -1, -3]
ultrajantes	-1.3	1.67631	[-1, -3, -2, 1, 0, 1, 0, -3, -2, -4]
ultrajes	-2.3	1.00499	[-3, -2, -2, -1, -3, -3, -1, -4, -1, -3]
indignacao	-2.0	1.18322	[-4, -1, -2, -3, -1, 0, -1, -3, -3, -2]
divulgacao	1.1	0.7	[2, 1, 0, 0, 2, 1, 1, 1, 2, 1]
excepcional	3.0	0.89443	[3, 1, 3, 3, 4, 4, 2, 3, 4, 3]
muito feliz	2.7	0.78102	[4, 3, 3, 4, 2, 2, 2, 2, 3, 2]
sobrecarga	-1.5	0.67082	[-2, 0, -1, -2, -2, -1, -1, -2, -2, -2]
negligenciado	-0.1	1.44568	[-1, -2, -1, -1, 2, 0, -1, 2, -1, 2]
reagir exageradamente	-1.0	1.73205	[-2, -2, -2, -2, 0, -3, 1, 3, -1, -2]
reagido exageradamente	-1.7	0.64031	[-2, -2, -2, -1, -1, -1, -1, -3, -2, -2]
reacao exagerada	-0.7	1.34536	[-2, -1, 0, -1, -1, 3, -2, -1, -1, -1]
reacao exagerada	-2.2	0.87178	[-2, -2, -2, -3, -4, -1, -3, -1, -2, -2]
oversell	-0.9	0.7	[0, -1, -1, 0, -2, -1, -1, -1, -2, 0]
overselling	-0.8	1.16619	[0, -1, 0, -1, -2, -1, -1, -2, -2, 2]
oversells	0.3	1.26886	[-1, -1, 0, 0, 2, 2, 2, -1, 1, -1]
simplificacao excessiva	0.2	1.53623	[-1, 1, -1, -1, 1, -1, -2, 1, 2, 3]
simplifica demais	0.1	1.37477	[3, 0, 0, -1, 1, -1, 2, -1, -1, -1]
simplificacao excessiva	-0.6	1.35647	[-3, -1, 0, -2, 0, 1, 2, -1, -1, -1]
exagero	-1.1	0.7	[-2, 0, -1, -2, -1, 0, -1, -1, -2, -1]
exageracoes	-0.7	1.34536	[-1, -1, -3, -1, 2, 0, -1, -1, -2, 1]
excesso de peso	-1.5	0.67082	[-3, -2, -1, -1, -1, -2, -1, -2, -1, -1]
oprimir	-0.7	1.26886	[-1, 2, -1, -1, -2, -2, 1, 0, -1, -2]
sobrecarregado	0.2	1.53623	[-2, -1, 2, -2, 2, 1, -1, 2, 1, 0]
esmagadoramente	-0.5	1.28452	[0, -2, -1, 0, -2, -1, -2, 0, 1, 2]
oprime	-0.8	1.249	[-2, -2, -1, -1, -1, -2, 2, 1, -1, -1]
oximoro	-0.5	0.80623	[0, 0, -1, -1, -1, -2, 1, 0, 0, -1]
dor	-2.3	0.64031	[-2, -3, -2, -2, -2, -2, -2, -2, -2, -4]
dolorido	-1.8	0.6	[-1, -2, -3, -2, -2, -2, -2, -1, -1, -2]
doloroso	-1.9	0.9434	[-2, -1, -1, -3, -4, -1, -1, -2, -2, -2]
causa dor	-1.7	1.34536	[-2, -2, -2, 2, -1, -3, -2, -2, -3, -2]
dolorosamente	-2.4	0.4899	[-2, -3, -2, -3, -3, -2, -2, -2, -2, -3]
doloroso	-2.7	0.64031	[-3, -4, -3, -2, -3, -3, -3, -2, -2, -2]
dorante	-1.7	0.45826	[-1, -2, -2, -2, -2, -2, -1, -2, -1, -2]
sem dor	1.2	0.87178	[1, 2, -1, 1, 2, 1, 2, 1, 2, 1]
indolor	1.1	0.3	[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]
falta de dor	0.4	1.0198	[1, 1, 1, 1, -1, 1, -2, 0, 1, 1]
dores	-1.8	0.6	[-2, -2, -1, -1, -1, -2, -2, -2, -3, -2]
palatavel	1.6	0.8	[2, 1, 2, 1, 2, 1, 3, 0, 2, 2]
para provar	0.8	0.87178	[2, 1, 1, 0, -1, 2, 0, 1, 1, 1]
palatavel	1.1	0.83066	[2, 1, 2, 1, 1, 1, 2, -1, 1, 1]
panico	-2.3	0.64031	[-3, -2, -1, -2, -2, -2, -3, -3, -2, -3]
entrou em panico	-2.0	1.61245	[-2, -4, -3, -3, -3, 1, -2, -2, 1, -3]
entrando em panico	-1.9	0.53852	[-2, -2, -3, -2, -2, -2, -2, -2, -1, -1]
panico	-1.5	0.67082	[-2, -2, -1, -1, -1, -1, -1, -2, -3, -1]
panicula	0.5	0.67082	[2, 0, 0, 0, 0, 0, 0, 1, 1, 1]
